A;B;C;;;;;;;;;
;;;;;;;;;;;
ID;Date;Code;;Sign;Number;isDone;Name;Industry;isJob;Type;isActual
BDCQ.SEA1QA;2020.06;236525;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Health Care and Social Assistance;Actual
BDCQ.SEA1QA;2020.09;239081;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Health Care and Social Assistance;Actual
BDCQ.SEA1RA;2011.06;35520;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2011.09;36821;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2011.12;37101;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2012.03;35796;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2012.06;35008;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2012.09;35652;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2012.12;35301;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2013.03;34599;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2013.06;35007;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2013.09;35890;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2013.12;36114;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2014.03;35523;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2014.06;35671;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2014.09;36458;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2014.12;37049;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2015.03;36030;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2015.06;36327;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2015.09;36906;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2015.12;37605;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2016.03;36696;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2016.06;37554;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2016.09;38375;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2016.12;38940;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2017.03;38055;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2017.06;38673;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2017.09;39364;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2017.12;39652;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2018.03;39038;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2018.06;38960;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2018.09;39962;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2018.12;40866;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2019.03;40155;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2019.06;40094;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2019.09;41542;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2019.12;42605;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2020.03;41344;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2020.06;38771;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1RA;2020.09;38918;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Arts and Recreation Services;Actual
BDCQ.SEA1SA;2011.06;56432;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2011.09;56668;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2011.12;57312;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2012.03;56528;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2012.06;56414;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2012.09;55785;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2012.12;56118;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2013.03;56166;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2013.06;56334;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2013.09;55894;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2013.12;56518;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2014.03;56532;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2014.06;57120;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2014.09;57099;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2014.12;58261;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2015.03;57747;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2015.06;58972;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2015.09;58454;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2015.12;59291;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2016.03;58485;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2016.06;60431;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2016.09;60455;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2016.12;61068;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2017.03;60884;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2017.06;61790;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2017.09;62279;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2017.12;63274;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2018.03;63297;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2018.06;64178;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2018.09;63884;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2018.12;64734;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2019.03;64336;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2019.06;65881;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2019.09;65748;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2019.12;67153;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2020.03;67025;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2020.06;66653;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1SA;2020.09;67317;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Other Services;Actual
BDCQ.SEA1ZA;2011.06;1726903;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2011.09;1725143;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2011.12;1755056;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2012.03;1728944;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2012.06;1757353;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2012.09;1737734;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2012.12;1769188;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2013.03;1757319;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2013.06;1788381;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2013.09;1773070;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2013.12;1814973;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2014.03;1803851;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2014.06;1828241;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2014.09;1823083;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2014.12;1862582;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2015.03;1851554;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;2015.06;1880971;;F;Number;0;Business Data Collection - BDC;Industry by employment variable;Filled jobs;Total Industry;Actual
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA1ZA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2AA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2BA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2CA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2DA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2EA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2FA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2GA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
BDCQ.SEA2HA;;;;;;;;;;;
